1,0650,天河北路388号路段,113.324769444444,23.1441805555556,113.33674730643,23.147301775747,
2,0651,天河北路388号路段,113.324769444442,23.1441805555556,113.33673942181,23.147295333327,
3,0652,广园快速农科院路段,113.350088888886,23.147475,113.36210093854,23.150704266303,
4,0653,广园快速农科院路段,113.350088888885,23.147475,113.3621068926,23.150707056714,
5,0654,广园快速369号路段,113.323480555558,23.1533444444444,113.33545410964,23.156474829269,
6,0655,广园快速369号路段,113.323480555553,23.1533444444444,113.33545655592,23.156474805414,
7,0656,禺东西路省军区路段,113.314061111111,23.1563583333333,113.32599262099,23.159597614567,
8,0657,禺东西路省军区路段,113.314061111111,23.1563583333333,113.32599615585,23.159594574813,
9,0602,广州大道中天河北路路段,113.309877777776,23.1398583333333,113.32177960171,23.143146894933,
10,1269,科韵路中山立交路段,113.369858333332,23.1299194444444,113.38182755552,23.133498664979,
11,1270,科韵路中山立交路段,113.369858333333,23.1299194444444,113.38182809567,23.133502200638,
12,1271,花城大道珠江公园路段,113.331838888888,23.1206888888889,113.34383571815,23.123772154622,
13,1272,花城大道珠江公园路段,113.331838888886,23.1206888888889,113.3438305619,23.123771353957,
14,1273,花城大道广州大道路段,113.3108,23.1225305555556,113.32270228693,23.125806513706,
15,1274,花城大道广州大道路段,113.3108,23.1225305555556,113.32270147159,23.125804086288,
16,1275,金穗路公交车站路段,113.324758333333,23.1258194444444,113.33673165352,23.128933914522,
17,1276,金穗路公交车站路段,113.324758333333,23.1258194444444,113.33672540448,23.128930442912,
18,1277,临江大道华南快速路段,113.346127777778,23.1132,113.35814216838,23.116364764647,
19,1278,临江大道华南快速路段,113.346127777778,23.1132,113.35814785437,23.116363466417,
20,1279,临江大道琶洲大桥路段,113.377419444444,23.1143388888889,113.38938407106,23.118041408778,
21,1280,临江大道琶洲大桥路段,113.377419444444,23.1143388888889,113.3893805541,23.118041902273,
22,0948,大观路岭南学院以北路段,113.428068,23.181029,113.44011258764,23.184485564765,
23,0949,大观路岭南学院以北路段,113.428068,23.181029,113.44010823294,23.184487539844,
24,0950,珠吉路桥北路段,113.443752,23.148875,113.45578007073,23.152067925314,
25,0951,珠吉路桥北路段,113.443752,23.148875,113.45578631862,23.152063524942,
26,1162,广园快速路大观路以西路段,113.271222222222,23.0901333333333,113.28300117827,23.093783866695,
27,1163,华观路大观路以西路段,113.271222222222,23.0901361111111,113.28300280305,23.09378604167,
28,1164,华观路大观路以西路段,113.271222222222,23.0901361111111,113.28300035792,23.093792543215,
29,1221,科韵路广园快速路段,113.3725,23.1469444444444,113.38447123709,23.150576034256,
30,1222,科韵路广园快速路段,113.3725,23.1469444444444,113.38447069807,23.150578467188,
31,1223,黄埔大道东东圃二马路路段,113.399722222222,23.2047222222222,113.41170559369,23.208595701775,
32,1224,黄埔大道东东圃二马路路段,113.399722222222,23.2047222222222,113.41170315506,23.208587305353,
33,1225,中山大道中天河城百货路段,113.4,23.1238888888889,113.41195000874,23.127723260487,
34,1226,中山大道中天河城百货路段,113.4,23.1238888888889,113.41194946698,23.127720279578,
35,1227,广园快速路中海康城路段,113.398055555556,23.1338888888889,113.40999490717,23.137734607132,
36,1228,广园快速路中海康城路段,113.398055555556,23.1338888888889,113.41000087892,23.137732145865,
37,1229,中山大道西华景路口路段,113.138055555556,23.3522222222222,113.14998917593,23.355986315891,
38,1230,中山大道西华景路口路段,113.138055555556,23.3522222222222,113.14998944085,23.355992557547,
39,1231,猎德大道猎德大桥北下桥位路段,113.118055555556,23.3280555555556,113.13010449496,23.331513717451,
40,1232,猎德大道猎德大桥北下桥位路段,113.118055555556,23.3280555555556,113.13010746716,23.331515666072,
41,1233,天河路大华酒店路段,113.335277777778,23.1363888888889,113.34728039748,23.139480362473,
42,1234,天河路大华酒店路段,113.335277777778,23.1363888888889,113.34727849882,23.139480089909,
43,1363,黄埔大道三溪地铁站路段,113.422867,23.109938,113.43486940668,23.113458093844,
44,1364,黄埔大道三溪地铁站路段,113.422867,23.109938,113.43486586796,23.11345761402,
